QUEST_LV_0400_20180327_001596	命運的力量使用中	운명의 힘 사용 중				
QUEST_LV_0400_20180327_001597	保護魔法解除後, 魔族與女神的誓約出現了.nl}為了獲得魔族的誓約, 請去收集預言之書所寫的尤德伊安邪惡的血吧!	보호 마법이 해제되어 마족과 여신의 서약이 모습을 드러냈습니다{nl}마족의 서약을 얻기 위해 예언에 서에 적힌 유데이안의 부정한 피를 모으세요				
QUEST_LV_0400_20180327_001598	魔族的誓約(2)	마족의 서약(2)				
QUEST_LV_0400_20180327_001599	收集了足夠的尤德伊安邪惡的血了.{nl}快到坦索斯之路那裏的紅色魔法陣去.	유데이안의 부정한 피를 충분히 모았습니다{nl}탐소스 길에 있는 붉은 마법진으로 가세요				
QUEST_LV_0400_20180327_001600	魔族的誓約(3)	마족의 서약(3)				
QUEST_LV_0400_20180327_001601	尤德伊安邪惡氣息的邪惡的血中的不祥之氣正在壯大強化中.{nl}你快到坦索斯依凱提瑪那裏去尋找魔族的誓約信物.	유데이안의 부정한 피에 부정한 기운이 강해졌습니다{nl}탐소스 이케이티마스로 가서 마족의 서약 증표를 찾으세요				
QUEST_LV_0400_20180327_001602	魔族的誓約(4)	마족의 서약(4)				
QUEST_LV_0400_20180327_001603	不祥之氣 注入中	부정한 기운 주입 중				
QUEST_LV_0400_20180327_001604	魔族的誓約 獲取中	마족의 서약 얻는 중				
QUEST_LV_0400_20180327_001605	女神的誓約已入手!{nl}回到誓約的封印處那裏的誓約的封印去吧!	마족의 서약을 손에 넣었습니다{nl}서약의 봉인이 있던 서약의 봉인터로 돌아가세요				
QUEST_LV_0400_20180327_001606	女神的誓約(1)	여신의 서약(1)				
QUEST_LV_0400_20180327_001607	魔族的封印解除中	마족의 봉인 해제 중				
QUEST_LV_0400_20180327_001608	魔族的封印成功解除.{nl}現在如預言書所寫的, 現在到斯比埃索斯路上去尋找女神的信賴石啊!	마족의 봉인을 해제했습니다{nl}이제 예언의 서에 적힌대로 스비에소스 길에 있는 여신의 신뢰석을 찾으세요				
QUEST_LV_0400_20180327_001609	找到女神的信賴石了!{nl}到坦索斯依凱提瑪那裏去解除碑石封印吧!	여신의 신뢰석을 찾았습니다!{nl}스비에소스 이케이티마스로 가서 비석의 봉인을 해제하세요!				
QUEST_LV_0400_20180327_001610	女神的誓約(2)	여신의 서약(2)				
QUEST_LV_0400_20180327_001611	獲取女神的誓約中	여신의 서약 얻는 중				
QUEST_LV_0400_20180327_001612	女神的誓約已入手!{nl}回到誓約的封印處那裏的誓約的封印去吧!	여신의 서약을 손에 넣었습니다{nl}서약의 봉인터에 있는 서약의 봉인으로 돌아가세요				
QUEST_LV_0400_20180327_001613	女神與魔族的故事(1)	여신과 마족의 이야기(1)				
QUEST_LV_0400_20180327_001614	解除誓約的封印中	서약의 봉인 해제 중				
QUEST_LV_0400_20180327_001615	解開誓約的封印獲得鑰匙了!{nl}快去尋找尤德伊安聖所的保管箱.	서약의 봉인을 풀고 열쇠를 얻었습니다{nl}유데이안 성소에 있는 보관함을 찾아가세요				
QUEST_LV_0400_20180327_001616	女神與魔族的故事(2)	여신과 마족의 이야기(2)				
QUEST_LV_0400_20180327_001617	女神與魔族的故事(3)	여신과 마족의 이야기(3)				
QUEST_LV_0400_20180327_001618	確認誓約後再過來	서약을 확인하고 오겠다고 한다				
QUEST_LV_0400_20180327_001619	誓約內容確認中	서약의 내용 확인 중				
QUEST_LV_0400_20180327_001620	阿爾蘭必的故事(1)	알렘빅 이야기(1)				
QUEST_LV_0400_20180327_001621	我會幫忙，所以告訴我事情的始末吧	도와 줄 테니 사연을 들려달라고 한다				
QUEST_LV_0400_20180327_001622	為什麼進不去	왜 못들어가느냐고 묻는다				
QUEST_LV_0400_20180327_001623	詢問為什麼組成傭兵團	용병단은 왜 꾸린 건지 물어본다				
QUEST_LV_0400_20180327_001624	阿爾蘭必的故事(2)	알렘빅 이야기(2)				
QUEST_LV_0400_20180327_001625	我會幫忙，所以你冷靜一點	도울태니 진정하라고 한다				
QUEST_LV_0400_20180327_001626	不能再和黑蘭達繼續說下去了。{nl}前往燕高亞鐘乳帶地區找尋其他人吧。	헤렌다와는 더 이상 이야기를 나눌 수 없을 것 같습니다{nl}엔고아 종유대 지역으로 이동하여 다른 사람들을 찾아봅시다				
QUEST_LV_0400_20180327_001627	阿爾蘭必的故事(3)	알렘빅 이야기(3)				
QUEST_LV_0400_20180327_001628	從海藍達那聽說了	헤란다에게 들었다고 한다				
QUEST_LV_0400_20180327_001629	阿爾蘭必的故事(4)	알렘빅 이야기(4)				
QUEST_LV_0400_20180327_001630	傭兵黑蘭塔消失了{nl}請在附近找尋她的蹤跡吧。	용병 헤란다가 사라졌습니다{nl}주변에서 그의 흔적을 찾아봅시다				
QUEST_LV_0400_20180327_001631	第一位客人的角色(1)	첫 손님의 역할(1)				
QUEST_LV_0400_20180327_001632	聆聽故事	이야기를 들어본다				
QUEST_LV_0400_20180327_001633	第一位客人的角色(2)	첫 손님의 역할(2)				
QUEST_LV_0400_20180327_001634	沒辦法遵從	따를 수 없다고 한다				
QUEST_LV_0400_20180327_001635	轉移注意力	관심돌리기				
QUEST_LV_0400_20180327_001636	會依照計畫進行	계획대로 하겠다고 한다				
QUEST_LV_0400_20180327_001637	整理圖書	도서정리				
QUEST_LV_0400_20180327_001638	被束縛的命運(1)	틀에 갇힌 운명(1)				
QUEST_LV_0400_20180327_001639	需要更多時間	시간이 필요하다고 한다				
QUEST_LV_0400_20180327_001640	被束縛的命運(2)	틀에 갇힌 운명(2)				
QUEST_LV_0400_20180327_001641	被束縛的命運(3)	틀에 갇힌 운명(3)				
QUEST_LV_0400_20180327_001642	被束縛的命運(4)	틀에 갇힌 운명(4)				
QUEST_LV_0400_20180327_001643	我會試著考慮	고려해보겠다고 한다				
QUEST_LV_0400_20180327_001644	應該不會吧！	그러지 않을 거라고 한다				
QUEST_LV_0400_20180327_001645	前往影子底下(1)	그림자 밑으로(1)				
QUEST_LV_0400_20180327_001646	前往影子底下(2)	그림자 밑으로(2)				
QUEST_LV_0400_20180327_001647	前往影子底下(3)	그림자 밑으로(3)				
QUEST_LV_0400_20180327_001648	前往影子底下(4)	그림자 밑으로(4)				
QUEST_LV_0400_20180327_001649	前往影子底下(5)	그림자 밑으로(5)				
QUEST_LV_0400_20180327_001650	要去收集回來	구해내겠다고 한다				
QUEST_LV_0400_20180327_001651	前往影子底下(6)	그림자 밑으로(6)				
QUEST_LV_0400_20180327_001652	要去收集回來	지켜내겠다고 한다				
QUEST_LV_0400_20180327_001653	前往影子底下(7)	그림자 밑으로(7)				
QUEST_LV_0400_20180327_001654	那是什麼意思？	무슨 소리냐고 한다				
QUEST_LV_0400_20180327_001655	需要的失誤(1)	필요한 실수(1)				
QUEST_LV_0400_20180327_001656	說當然了	물론이라고 한다				
QUEST_LV_0400_20180327_001657	需要的失誤(2)	필요한 실수(2)				
QUEST_LV_0400_20180327_001658	需要的失誤(3)	필요한 실수(3)				
QUEST_LV_0400_20180327_001659	表示會讓它啟用。	활성화시키겠다고 한다				
QUEST_LV_0400_20180327_001660	需要的失誤(4)	필요한 실수(4)				
QUEST_LV_0400_20180327_001661	需要的失誤(5)	필요한 실수(5)				
QUEST_LV_0400_20180327_001662	需要的失誤(6)	필요한 실수(6)				
QUEST_LV_0400_20180327_001663	需要的失誤(7)	필요한 실수(7)				
QUEST_LV_0400_20180327_001664	表示會保護這一切	지키겠다고 한다				
QUEST_LV_0400_20180327_001665	需要的失誤(8)	필요한 실수(8)				
QUEST_LV_0400_20180327_001666	表示會給予協助	돕고 오겠다고 한다				
QUEST_LV_0400_20180327_001667	沒有記錄的歷史(1)	기록되지 않을 역사(1)				
QUEST_LV_0400_20180327_001668	沒有記錄的歷史(2)	기록되지 않을 역사(2)				
QUEST_LV_0400_20180327_001669	沒有記錄的歷史(3)	기록되지 않을 역사(3)				
QUEST_LV_0400_20180327_001670	還沒準備好。	준비가 덜 끝났다고 한다				
QUEST_LV_0400_20180327_001671	沒有記錄的歷史(4)	기록되지 않을 역사(4)				
QUEST_LV_0400_20180327_001672	會依照說明進行	설명대로 하겠다고 한다				
QUEST_LV_0400_20180327_001673	注入魔力中	마력 주입 중				
QUEST_LV_0400_20180327_001674	沒有記錄的歷史(5)	기록되지 않을 역사(5)				
QUEST_LV_0400_20180327_001675	我會去找你。	찾아가겠다고 한다				
QUEST_LV_0400_20180327_001676	說目前有事情要做	먼저 할일이 있다고 한다				
QUEST_LV_0400_20180327_001677	沒有記錄的歷史(6)	기록되지 않을 역사(6)				
QUEST_LV_0400_20180327_001678	沒有記錄的歷史(7)	기록되지 않을 역사(7)				
QUEST_LV_0400_20180327_001679	沒有記錄的歷史(8)	기록되지 않을 역사(8)				
QUEST_LV_0400_20180327_001680	沒有記錄的歷史(9)	기록되지 않을 역사(9)				
QUEST_LV_0400_20180327_001681	表示要和吉特涅對抗	길티네와 맞서겠다고 한다				
QUEST_LV_0400_20180327_001682	不要交談	말을 걸지 않는다				
QUEST_LV_0400_20180327_001683	黑翼的影子(1)	검은 날개의 그림자(1)				
QUEST_LV_0400_20180327_001684	說請等一下	기다려 달라고 한다				
QUEST_LV_0400_20180327_001685	黑翼的影子(2)	검은 날개의 그림자(2)				
QUEST_LV_0400_20180327_001686	黑翼的影子(3)	검은 날개의 그림자(3)				
QUEST_LV_0400_20180327_001687	黑翼的影子(4)	검은 날개의 그림자(4)				
QUEST_LV_0400_20180327_001688	黑翼的影子(5)	검은 날개의 그림자(5)				
QUEST_LV_0400_20180327_001689	說要開始了	시작하자고 한다				
QUEST_LV_0400_20180327_001690	黑翼的影子(6)	검은 날개의 그림자(6)				
QUEST_LV_0400_20180327_001691	表示會試著對抗	맞서겠다고 한다				
QUEST_LV_0400_20180327_001692	阻止入侵	침공 저지				
QUEST_LV_0400_20180327_001693	說沒那必要	그럴필요 없다고 한다				
QUEST_LV_0400_20180327_001694	未識別記錄次數	미식별 기록 회수				
QUEST_LV_0400_20180327_001695	阿爾蘭必的故事(5)	알렘빅 이야기(5)				
QUEST_LV_0400_20180327_001696	分散的話不好	흩어지는 건 좋지 않다고 한다				
QUEST_LV_0400_20180327_001697	阿爾蘭必的故事(6)	알렘빅 이야기(6)				
QUEST_LV_0400_20180327_001698	我會去找，所以你要撐下去	찾아줄테니 버티라고 한다				
QUEST_LV_0400_20180327_001699	會有其他方法的	다른 방법이 있을 거라고 한다				
QUEST_LV_0400_20180327_001700	團長基高消失了{nl}向聖水祭司賽貝卡報告這件事吧。	단장 기고가 사라졌습니다{nl}프리스트 셀베카에게 이 사실을 전해 줍시다				
QUEST_LV_0400_20180327_001701	阿爾蘭必的故事(7)	알렘빅 이야기(7)				
QUEST_LV_0400_20180327_001702	我會去找來埃德林	에델린을 구해오겠다고 한다				
QUEST_LV_0400_20180327_001703	阿爾蘭必的故事(8)	알렘빅 이야기(8)				
QUEST_LV_0400_20180327_001704	你冷靜一點	진정하라고 한다				
QUEST_LV_0400_20180327_001705	聖水祭司賽貝卡說要去找凱都拉商團團員阿塔後消失了{nl}在發生騷動之前，去找阿塔吧。	프리스트 셀베카가 케도라 상단원 알타에게 간다며 사라졌습니다{nl}소동이 벌어지기 전에 알타를 찾아갑시다				
QUEST_LV_0400_20180327_001706	傳說的真相	전설의 실체				
QUEST_LV_0400_20180327_001707	需要免罪符！	면죄부가 필요해!				
QUEST_LV_0400_20180327_001708	性命的價值	목숨값				
QUEST_LV_0400_20180327_001709	我去確認	확인하겠다고 한다				
QUEST_LV_0400_20180327_001710	說沒有用	소용없다고 한다				
QUEST_LV_0400_20180327_001711	腳得先動起來	우선 다리가 움직여야				
QUEST_LV_0400_20180327_001712	好好躲起來的話會沒事的	몸을 잘 숨기고 있으면 별 일 없을거라 한다				
QUEST_LV_0400_20180327_001713	取出藥草中	약초를 건네는 중				
QUEST_LV_0400_20180327_001714	那個不知名的獵人實在是太可疑了{nl}去尋找他並問清他的真實意圖吧。	아무래도 수수께끼의 사냥꾼이 수상합니다{nl}그를 찾아 진의를 물어보세요				
QUEST_LV_0400_20180327_001715	接二連三的陷阱(1)	연이은 함정(1)				
QUEST_LV_0400_20180327_001716	接二連三的陷阱(2)	연이은 함정(2)				
QUEST_LV_0400_20180327_001717	在毒面前沒有所謂壯士	독 앞에는 장사없다				
QUEST_LV_0400_20180327_001718	究竟能幫助我嗎	과연 날 도울 수 있을까				
QUEST_LV_0400_20180327_001719	無論是什麼試驗都沒有問題	어떤 시험이든 문제없다고 한다				
QUEST_LV_0400_20180327_001720	我不想和複雜的事糾纏	복잡한 일에는 얽히기 싫다고 한다				
QUEST_LV_0400_20180327_001721	詢問怪獸的真面目	괴수의 정체에 대해 묻는다				
QUEST_LV_0400_20180327_001722	表明自己是啟示者	자신이 계시자임을 밝힌다				
QUEST_LV_0400_20180327_001723	繁複的準備過程(1)	까다로운 준비 과정(1)				
QUEST_LV_0400_20180327_001724	是什麼樣的材料	어떤 재료인지는 묻는다				
QUEST_LV_0400_20180327_001725	繁複的準備過程(2)	까다로운 준비 과정(2)				
QUEST_LV_0400_20180327_001726	直接去準備看起來也沒什麼問題	직접 돌아다녀도 지장없어 보인다고 한다				
QUEST_LV_0400_20180327_001727	繁複的準備過程(3)	까다로운 준비 과정(3)				
QUEST_LV_0400_20180327_001728	把怪獸趕往陷阱(1)	괴수를 함정으로 몰아넣기(1)				
QUEST_LV_0400_20180327_001729	把怪獸趕往陷阱(2)	괴수를 함정으로 몰아넣기(2)				
QUEST_LV_0400_20180327_001730	與怪獸的最後決戰(1)	괴수와의 마지막 결전(1)				
QUEST_LV_0400_20180327_001731	與怪獸的最後決戰(2)	괴수와의 마지막 결전(2)				
QUEST_LV_0400_20180327_001732	難民用餐準備	피난민의 식사준비				
QUEST_LV_0400_20180327_001733	我會去收集來給你	모아다 주겠다고 한다				
QUEST_LV_0400_20180327_001734	若太忙就拒絕吧	갈길이 바쁘다며 거절한다				
QUEST_LV_0400_20180327_001735	自己的身體要顧好	자기 몸은 지킬 수 있도록				
QUEST_LV_0400_20180327_001736	若變得太危急就逃吧	위급해지면 그냥 도망가라고 한다				
QUEST_LV_0400_20180327_001737	協商家	협상가				
QUEST_LV_0400_20180327_001738	我會試試看	시도해 보겠다고 한다				
QUEST_LV_0400_20180327_001739	我沒有自信說服他	설득할 자신이 없다고 한다				
QUEST_LV_0400_20180327_001740	說服里烏達斯領主(1)	리우다스 영주 설득하기(1)				
