QUEST_LV_0300_20180327_002967	即便村民們代繳費用，只要不是貢品，我們士兵就無法去動用。{nl}可是，既然不能開採珊瑚，那是怎麼呈上貢品的？ {nl}村民們真是可憐啊..{nl}	저희가 마을 분들 대신 비용을 내겠다고 해도 공물이 아니면 병사를 움직일 수 없다네요.{nl}아니, 산호를 캘 수 없는데 어떻게 공물을 내겠어요? {nl}마을 분들만 불쌍하지요..{nl}				상인 펠리시아
QUEST_LV_0300_20180327_002968	怎麼會.. {nl}得趕緊取得珊瑚帶回去才行啊..	어쩐다.. {nl}한시라도 빨리 산호를 구해서 돌아가야 할 텐데..				상인 펠리시아
QUEST_LV_0300_20180327_002969	本來因怪物眾多而勸阻他們的，他們仍執意要到工地去，結果受傷了。{nl}看他們這麼迫切，看來領主代理人重視貢品多過於人的安危..	몬스터가 많다고 말렸는데 기어코 작업장으로 갔다가 다친 사람들이예요.{nl}그만큼 절박한데 영주 대리인은 사람보다 공물이 더 중요한건지..				난민 앨리유스
QUEST_LV_0300_20180327_002970	您是說這袋子被埋在散發味道之處？{nl}讓我瞧瞧..	이 주머니가 냄새가 나는 곳에 묻혀 있었단 말씀이십니까?{nl}어디보자..				상인 시모나스
QUEST_LV_0300_20180327_002971	由於怪物數目大為增加，負傷者也接二連三地出現。{nl}藥品也不夠用，這下可糟了..	몬스터가 크게 늘어나는 바람에 부상자가 속출하고 있습니다.{nl}약품도 부족하고 큰일입니다..				파견병 슬락
QUEST_LV_0300_20180327_002972	要不是你..	네 녀석만 아니였어도..				영주 대리인
QUEST_LV_0300_20180327_002973	我就覺得奇怪。{nl}因為我們也對此道命令感到無法理解。	어쩐지 이상하다 싶었습니다.{nl}저희들도 이해가 안가는 명령이었거든요.				파견병 슬락
QUEST_LV_0300_20180327_002974	這該如何是好。{nl}交易期限就快到了，可是卻無法取得珊瑚..	이거 참 곤란하군.{nl}거래 기한은 다가오는데 산호를 구할 수가 없으니..				상인 시모나스
QUEST_LV_0300_20180327_002975	因為自我被私慾所蒙蔽，讓所有人陷入險境，沒有比這更惡劣的了。{nl}不過幸好有你救了我們和這村子裡的人。	사리사욕에 눈이 멀어 모두를 위험에 빠뜨리다니, 이보다 더한 악질은 없을 겁니다.{nl}그나마 당신이 저희와 이 마을 사람들을 구해주셨으니 정말 다행입니다.				상인 시모나스
QUEST_LV_0300_20180327_002976	最近怪物數量突然大增，真叫人擔心。{nl}之前從來沒跑到這附近過啊..	최근 몬스터가 부쩍 늘어서 걱정입니다.{nl}이 근방까지 내려오는 일이 없었는데..				파견병 라달
QUEST_LV_0300_20180327_002977	就連傷到人時，眼神也絲毫不動搖，讓人看了大受衝擊。{nl}下任代理人該怎麼辦呢..	사람이 다치기까지 했는데도 눈 하나 깜짝 안하다니 정말 충격입니다.{nl}다음에 올 대리인은 어떠려나..				파견병 라달
QUEST_LV_0300_20180327_002978	由於怪物增加太多，村民們都不管工作了。{nl}不管怎麼命令，他們仍坐視不管，看了真令人焦急。	몬스터가 너무 많이 늘어서 마을 사람들이 일을 포기하고 있어요.{nl}아무리 명령이라지만, 그저 보고만 있자니 너무 안타깝습니다.				파견병 바질리우스
QUEST_LV_0300_20180327_002979	不管再怎麼掙扎都於事無補嗎..{nl}我不想離開這裡..	아무리 발버둥쳐도 안되는건가..{nl}여길 떠나야 한다니 그건 싫어..				난민 살랴모나스
QUEST_LV_0300_20180327_002980	感謝您！{nl}托您的福，能夠重新上工了！	감사합니다!{nl}덕분에 다시 일할 수 있습니다!				난민 살랴모나스
QUEST_LV_0300_20180327_002981	我就覺得奇怪。{nl}不過，原本以為上頭的人肯定是有什麼苦衷，還癡癡等著呢..{nl}	어쩐지 이상했습니다.{nl}그래도 우리가 모르는 윗사람들의 사정이 있겠지 싶어 기다렸는데..{nl}				파견병 바질리우스
QUEST_LV_0300_20180327_002982	雖然我們也是遭人利用，不過我們的確該反省，不應該只顧著等命令，什麼也沒做。{nl}要是有機會的話，我想向村民道歉。	저희도 이용당한거나 다름없습니다만, 무작정 명령만을 기다린 건 반성해야겠네요. {nl}기회가 된다면 마을 사람들에게 사과를 하고 싶습니다.				파견병 바질리우스
QUEST_LV_0300_20180327_002983	無法再這麼下去了。{nl}失去一切之後，原本還想在這重新開始的.. 為什麼會變成這樣呢？	이젠 더 이상 못해먹겠어요.{nl}모든 걸 다 잃고 여기서 다시 시작하려고 했는데.. 왜 이렇게 된 걸까요.				난민 렐렌
QUEST_LV_0300_20180327_002984	謝謝您幫助我再次回到工地！{nl}人要比怪物可怕，這句話原來是這意思啊。	다시 일터로 돌아갈 수 있게 해 주셔서 감사합니다!{nl}정말이지 몬스터보다 사람이 더 무섭다는 게 이런 거군요.				난민 렐렌
QUEST_LV_0300_20180327_002985	加入的士兵都已派至後方，接下來就輪到代理人了。{nl}天啊，竟然說想要利用怪物.. 要是把那腦袋用在正事上，該有多好啊？	가담한 병사들은 벌써 후송되었고, 그 다음엔 이 대리인 차례입니다.{nl}세상에, 몬스터를 이용할 생각을 하다니.. 그 머리를 좋은 일에 썼다면 얼마나 좋았을까요.				파견병
QUEST_LV_0300_20180327_002986	這人會被領主大人嚴懲的。{nl}他在宿舍裡暗藏了許多珊瑚。	이 사람은 영주님께 큰 벌을 받을 겁니다.{nl}숙소에 산호를 엄청나게 숨겨뒀더군요.				파견병
QUEST_LV_0300_20180327_002987	你是..以前沒見過的臉孔。{nl}初次見面雖然失禮，但能答應我的委託嗎？{nl}	자넨.. 처음 보는 얼굴이군.{nl}초면에 미안하지만, 내 부탁 좀 들어줄 수 있겠나?{nl}				딥디르비 아젤
QUEST_LV_0300_20180327_002988	來這裡的路上好像遭到什麼怪物襲擊了。{nl}雖然得擊退他們..但我就只能站著。	이곳으로 오는 길에 그만 몬스터에게 습격을 당해버렸지 뭔가.{nl}물론 물리치기야 했지만.. 고작 서 있는 게 전부일세.				딥디르비 아젤
QUEST_LV_0300_20180327_002989	啊！真是感謝。 {nl}那麼藥草就拜託你了。有個東西對傷口很有效。{nl}	아! 정말 고맙군. {nl}그렇다면 약초를 좀 부탁함세. 상처에 잘 듣는 게 있거든.{nl}				딥디르비 아젤
QUEST_LV_0300_20180327_002990	但是這地方我也沒來過幾次。{nl}若是查里亞賓溪谷的貓頭鷹雕像，應該會知道藥草在哪裡。{nl}	그런데 여긴 나도 몇 번 와보지 못해서 말야.{nl}잘리아빈 계곡의 부엉이 조각상이라면 약초가 어딨는지 알고 있을 거야.{nl}				딥디르비 아젤
QUEST_LV_0300_20180327_002991	沒想到我對怪物一點轍都沒有..{nl}第一次見面就拜託這種事..真抱歉。	이 내가 몬스터에게 꼼짝을 못할 줄이야..{nl}처음 보는 처지에 이런 부탁.. 정말 미안하네.				딥디르비 아젤
QUEST_LV_0300_20180327_002992	到處破碎的貓頭鷹雕像.. 與他對話也沒有回應。	여기저기 깨진 부엉이 조각상.. 말을 걸어도 대답이 없다.				잠든 부엉이 조각상
QUEST_LV_0300_20180327_002993	你說貓頭鷹雕像一團混亂，也沒有回答？{nl}這又是什麼事..{nl}	부엉이 조각상이 엉망진창에, 대답도 없다고?{nl}이건 또 무슨 일이람..{nl}				딥디르비 아젤
QUEST_LV_0300_20180327_002994	我正好受雕刻師大師的委託而來。{nl}他託我看看貓頭鷹雕像的狀況，所以每幾個月就會路過這裡。{nl}	안그래도 난 딥디르비 마스터에게 부탁을 받고 왔거든.{nl}부엉이 조각상의 상태를 봐달라고 해서 몇 달에 한 번씩 들르곤 했지.{nl}				딥디르비 아젤
QUEST_LV_0300_20180327_002995	一般來說怪物是傷害不了的啊..{nl}真是奇怪，我得親自去確認看看。	왠만하면 몬스터 따위에겐 끄떡도 없을 텐데..{nl}이상하군. 내가 직접 확인해 봐야겠네.				딥디르비 아젤
QUEST_LV_0300_20180327_002996	貓頭鷹雕像沒有任何回應	부엉이 조각상은 아무런 대답이 없다.				PC
QUEST_LV_0300_20180327_002997	不快點修好貓頭鷹雕像的話，迷路的靈魂會不斷增加的。{nl}但是連戰著都這麼艱難了..真是糟糕。	빨리 부엉이 조각상을 손보지 않으면 길을 잃는 영혼들이 늘어날 거야.{nl}하지만 간신히 서있는 게 고작이니 원.. 이거 참 큰일이군.				딥디르비 아젤
QUEST_LV_0300_20180327_002998	真的很抱歉。 {nl}因為我現在馬上能依賴的就只有你了。{nl}	정말 미안하군. {nl}지금 당장 의지할 수 있는 건 자네밖에 없어서 말이야.{nl}				딥디르비 아젤
QUEST_LV_0300_20180327_002999	那就拜託你了。	그럼 잘 부탁 하겠네.				딥디르비 아젤
QUEST_LV_0300_20180327_003000	這真是一團混亂。{nl}再加上還感覺得到可疑的氣息.. {nl}	이거 아주 엉망이군.{nl}게다가 이상한 기운까지 느껴져.. {nl}				딥디르비 아젤
QUEST_LV_0300_20180327_003001	我馬上觀察完回來，你能稍等一下嗎？	금방 살펴 볼 테니 잠시만 기다려 주게나.				딥디르비 아젤
QUEST_LV_0300_20180327_003002	嗯? 雕像被上怎麼有刀痕..{nl}這裡正散發著邪惡的氣息。分明不是怪物所為..	음? 조각상 등에 왠 칼자국이..{nl}여기서 사악한 기운이 흘러나오고 있어. 분명 몬스터 짓은 아니군..				딥디르비 아젤
QUEST_LV_0300_20180327_003003	是割了刻入詛咒的嗎..{nl}好像因為邪惡氣息，附近的怪物聚集過來了。	베어서 저주를 새긴 건가..{nl}사악한 기운 때문에 인근의 몬스터가 꼬이는 것 같네.				딥디르비 아젤
QUEST_LV_0300_20180327_003004	事情變得真複雜。{nl}雖然邪惡氣息也是問題，但最大的問題是修復啊。{nl}	일이 참 복잡하게 되었네.{nl}사악한 기운도 문제네만, 제일 큰 문제는 보수야.{nl}				딥디르비 아젤
QUEST_LV_0300_20180327_003005	除了刀痕，很多地方也碎了，看來得大修一番。{nl}結論還是材料..這真是為難。{nl}	칼자국 말고도 여기저기 깨진 곳이 많아서 크게 손을 봐야할 것 같거든.{nl}결국은 재료인데.. 이것 참 난감하군.{nl}				딥디르비 아젤
QUEST_LV_0300_20180327_003006	我正為此煩惱，真謝謝你。{nl}拜託你帶來附近怪物身上的黏稠的液體和壞掉的弓。	난감하던 차에 참 고맙네그려.{nl}근처의 몬스터에게서 끈적이는 액체와 망가진 활을 부탁함세.				딥디르비 아젤
QUEST_LV_0300_20180327_003007	身體碎了很痛，還好這程度還能修復。{nl}這樣才稱得上是雕刻師不是嗎。	몸은 부서질 듯이 아프지만 보수 정돈 할 수 있네.{nl}그 정도는 해야 딥디르비 아니겠나.				딥디르비 아젤
QUEST_LV_0300_20180327_003008	喔，找來了啊。{nl}修復了刀痕和碎掉的部分後就試著淨化吧。{nl}	오, 구해왔군.{nl}칼자국과 망가진 부분만 손 보고 바로 정화를 시도하겠네.{nl}				딥디르비 아젤
QUEST_LV_0300_20180327_003009	雖然身體痛得像是能馬上奔向女神..{nl}但這程度還有補修的餘裕。{nl}	몸은 바로 여신 품으로 달려갈듯이 아프네만..{nl}이 정돈 보수할 여력은 되겠지.{nl}				딥디르비 아젤
QUEST_LV_0300_20180327_003010	我活著活著這情況還是第一次遇到。{nl}邪惡的氣息並沒有消失。不知道是不是什麼未知的強烈詛咒..{nl}	내 살다살다 이런 경우는 처음이군.{nl}사악한 기운이 사라지질 않아. 뭔가 내가 모르는 강력한 저주일지도 모르겠어..{nl}				딥디르비 아젤
QUEST_LV_0300_20180327_003011	要找線索的話得再去觀察貓頭鷹雕像，但是好像沒辦法啊！{nl}沒辦法了！可以幫我去挖點製作鎮痛劑用的藥草嗎？	실마리라도 잡으려면 다른 조각상도 살펴보러 가야겠는데, 도저히 안되겠네.{nl}어쩔 수 없지. 진통제로 사용할 약초라도 좀 캐다 줄 수 있겠나?				딥디르비 아젤
QUEST_LV_0300_20180327_003012	超感恩！那就拜託你啦！{nl}到溪谷上方去的話，就會發現黃色薩普斯喔。幫我帶一些回來吧！	정말 고맙군. 그럼 좀 부탁하겠네.{nl}계곡 위쪽으로 올라가면 노란 사푸스라는 게 있을 거야. 그걸 가져다 주게.				딥디르비 아젤
QUEST_LV_0300_20180327_003013	只要是貓頭鷹雕像沒有出了問題，就應該可以好好治療的..{nl} 這到底是什麼晴天霹雳的事情啊!	부엉이 조각상만 멀쩡했어도 제대로 치료하련만..{nl}도대체 이게 무슨 날벼락이람.				딥디르비 아젤
QUEST_LV_0300_20180327_003014	感恩喔！欠你好多人情。{nl}但是.. 總覺得哪裡有點奇怪呢..{nl}	고맙네. 자네한텐 신세만 지는군.{nl}그런데.. 확실히 뭔가 이상하단 말야..{nl}				딥디르비 아젤
QUEST_LV_0300_20180327_003015	像貓頭鷹雕像被魔族遭到破壞或被怪物給吞食的情況，早就看多了..{nl}但頭一次看到貓頭鷹雕像留下令人頭皮發麻的詛咒而直接消失的事情了…	부엉이 조각상이 마족에게 파괴되거나 몬스터에게 잡아먹힌 건 많이 봤어도..{nl}저런 기분 나쁜 저주만 남겨놓고 사라지다니.				딥디르비 아젤
QUEST_LV_0300_20180327_003016	不管怎樣還是得觀察看看其他的貓頭鷹雕像喔！{nl}辛辛苦苦總算可以移動了，得好好向女神祈求庇護才是啊！{nl}	아무래도 다른 부엉이 조각상들도 살펴봐야 할 것 같네.{nl}간신히 움직일 수 있을 정도는 되었으니 여신께서 돌봐 주시길 빌어야지.{nl}				딥디르비 아젤
QUEST_LV_0300_20180327_003017	我再休息一下就要前往米葛蘭丘陵了，你呢打算怎樣？{nl}別介意我。我也是有羞恥心的。	나는 조금 쉬었다가 미글랑 언덕으로 갈 건데, 자넨 어떤가.{nl}내 눈치 볼 건 없네. 나도 염치란 건 있으니까.				딥디르비 아젤
QUEST_LV_0300_20180327_003018	是嗎？{nl}有位像你這樣的實力派能幫助我的話真是太感恩了！{nl}	그래? {nl}자네같은 실력자가 나와 함께 해 준다면야 정말 고맙지!{nl}				딥디르비 아젤
QUEST_LV_0300_20180327_003019	那麼前往米葛蘭丘陵的路上就幫我消滅那些怪物吧。{nl}拜託你了！	그렇다면 미글랑 언덕으로 가는 길에 몬스터를 몰아내 주게. {nl}부탁함세!				딥디르비 아젤
QUEST_LV_0300_20180327_003020	藥效開始生效的話，我會繼續跟隨你的。{nl}在米葛蘭丘陵那裡見吧！	약효가 도는 데로 금방 뒤따라 가겠네.{nl}미글랑 언덕에서 만나지.				딥디르비 아젤
QUEST_LV_0300_20180327_003021	這刀疤。還有那邪惡的氣息..{nl}這個貓頭鷹雕像的狀態也是相同的。{nl}	칼자국. 그리고 사악한 기운..{nl}이 부엉이 조각상도 똑같은 상태야.{nl}				딥디르비 아젤
QUEST_LV_0300_20180327_003022	能留下這樣個刀疤，能力不可小覷！{nl}我是說能操控這麼邪惡的氣息的能力。{nl}	이만한 칼자국을 남기다니 보통 솜씨는 아니로군.{nl}이렇게 강력하고도 사악한 기운을 다루는 점도 말야.{nl}				딥디르비 아젤
